PitchNo,Date,Time,UTCDate,UTCTime,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,GameUID,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,ContactPositionX,ContactPositionY,ContactPositionZ,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2
909,2020/8/12,17:31.3,2020/8/12,17:31.3,2,5,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Yuki, Satoh",1000073710,Right,HOS_HOS,Undefined,4,Bottom,2,3,1,Fastball,Four-Seam,InPlay,Undefined,FlyBall,,Out,1,0,,148.18019,-1.474194,-3.588561,2151.22714,219.182418,1:15,1.597379,0.671207,1.94648,-40.0902,42.7799,32.5718,0.782257,-0.010508,134.42483,-4.51845,-1.271379,0.411106,152.15802,48.974699,10.939533,3899.496288,,,,,,,,-19.7485,24.2776,-0.594188,15.24,1.562736,2.393263,-40.699605,-1.177762,-4.247422,9.360602,-4.585121,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,e24f2330-dc6b-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,147.55324,35.870034,,13.75536,,,,16.493209,-40.986821,4.680301,1.596716,-1.037075,-2.29256,-0.66962,2.523589,-2.123711,0.520119,0.746443,0.007255,198.675515,0.520119,27.238992,-7.656411,2.050576,-0.517261,0.131416,-0.03068,0.005378,-0.000491,0.746443,31.886394,-7.485026,0.862699,-0.170554,0.03258,-0.006237,0.000956,-7.70E-05,0.007255,5.2649,0.675773,-0.149185,0.03165,-0.007118,0.001542,-0.000255,2.30E-05,,,,,,,,,,,,,,,,,,,,,,
910,2020/8/12,18:06.1,2020/8/12,18:06.1,3,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Ryuji, Hane",1000073684,Right,HOS_HOS,Undefined,4,Bottom,2,0,0,Fastball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,115.29247,2.369064,-0.276133,2448.967692,40.133059,7:15,1.603227,0.596934,1.900234,-181.339,-42.3717,-39.9121,0.456346,0.120171,104.83375,-10.791933,-3.123226,0.532367,,,,,,,,,,,,20.3815,-22.4398,-0.588426,15.24,1.646691,0.311776,-31.709791,0.690336,2.619802,6.442567,-12.691024,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,f70bd2a0-dc6b-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,113.94399,,,10.45872,,,,16.54091,-31.973008,3.221283,1.607895,1.20884,-6.345512,-0.598977,0.204742,1.309901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911,2020/8/12,18:19.0,2020/8/12,18:18.9,3,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Ryuji, Hane",1000073684,Right,HOS_HOS,Undefined,4,Bottom,2,0,1,Fastball,Slider,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,136.70297,-0.039062,-2.610581,2298.381247,144.151796,10:45,1.571782,0.671939,1.75087,-91.9436,9.8313,-4.1819,0.64125,-0.111227,122.02838,-6.766268,-2.904986,0.455591,,,,,,,,,,,,-0.2992,6.3262,-0.605472,15.24,1.564267,1.729298,-37.45369,-0.403961,-0.053331,9.388738,-8.678972,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,feb2e610-dc6b-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,133.14579,,,14.67459,,,,16.687011,-37.814681,4.694369,1.573383,-0.07026,-4.339486,-0.672002,1.731349,-0.026666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912,2020/8/12,18:38.3,2020/8/12,18:38.3,3,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Ryuji, Hane",1000073684,Right,HOS_HOS,Undefined,4,Bottom,2,0,2,Fastball,Four-Seam,InPlay,Strikeout,GroundBall,,Out,3,0,,148.38988,-1.63861,-4.448596,2078.684703,219.00114,1:15,1.584624,0.654927,1.885434,-39.7716,43.3411,32.8788,0.72423,-0.270788,135.0895,-4.640755,-2.122621,0.411707,,,,,,,,,,,,-20.0915,24.3716,-0.554341,15.24,1.544357,2.997404,-40.706715,-1.29973,-4.346282,8.920672,-4.534485,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,0a3e3890-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,147.33774,,,13.30038,,,,16.553914,-40.993642,4.460336,1.583817,-1.153882,-2.267242,-0.652998,3.137199,-2.173141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.36202,2.861577,1.479936,1.381641,-0.636216,0.635252,0.308936,-1.610137,1.620183,1.298577,21.455866,2.711309,16.577216,-1.550407,18.472424,-1.304987,1.652546,6.534069,-4.165673,1.30678,11.416073,-0.261369
913,2020/8/12,20:39.5,2020/8/12,20:39.5,1,1,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,5,Top,0,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,LineDrive,Undefined,0,0,,148.24092,-1.026837,-2.417506,2233.430395,216.31486,1:15,1.607932,0.529129,1.976783,-36.7326,46.216,31.7652,0.95297,0.169868,133.44452,-3.85555,-0.14985,0.4113,132.34912,15.536367,-37.146256,3975.264973,24.741843,5.90954,-22.626662,61.049853,,-46.320229,2.235126,-18.5168,25.8447,-0.478886,15.24,1.583913,1.561934,-40.735337,-0.835801,-3.956831,10.042971,-4.283933,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,527c06a0-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,147.48342,5.916076,,14.7964,,,,16.462214,-41.035557,5.021486,1.606984,-0.707739,-2.141966,-0.527346,1.680218,-1.978416,0.036576,0.931832,-0.166325,114.320071,0.036576,28.23341,-6.278925,1.383142,-0.290833,0.055311,-0.0095,0.001283,-8.90E-05,0.931832,9.847143,-5.137885,0.29855,-0.030421,0.001688,0.000691,-0.000107,2.00E-06,-0.166325,-21.388642,0.43798,0.310665,-0.129674,0.038543,-0.008262,0.001204,-8.90E-05,,,,,,,,,,,,,,,,,,,,,,
914,2020/8/12,21:05.2,2020/8/12,21:05.1,1,2,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,5,Top,0,0,1,Splitter,ChangeUp,BallCalled,Undefined,Undefined,,Undefined,0,0,,134.56991,-2.572427,-2.566521,1649.568792,224.973897,1:30,1.609834,0.57618,1.775055,-82.5463,19.9675,16.5387,0.054227,0.013832,123.18757,-8.565917,-1.398642,0.457242,,,,,,,,,,,,-10.4622,13.084,-0.513437,15.24,1.539776,1.579019,-36.945405,-1.981611,-1.856587,7.626868,-7.484796,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,61bebbd0-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,132.66508,,,11.38234,,,,16.664896,-37.238394,3.813434,1.610377,-1.69408,-3.742398,-0.575465,1.65034,-0.928293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
915,2020/8/12,21:24.6,2020/8/12,21:24.6,1,3,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Toyo, Kumada",1000089879,Left,WAS_EDA,Undefined,5,Top,0,1,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,,151.84257,-0.638514,-2.15154,2319.158164,212.920889,1:00,1.58922,0.50694,1.860125,-35.8224,43.5912,26.5287,1.050881,0.165477,137.93579,-3.357579,-0.271111,0.402441,146.05818,19.034806,-22.230455,2853.822575,29.932106,9.482256,-15.105663,85.397027,,-32.273742,3.111196,-15.3056,23.7561,-0.458174,15.24,1.571987,1.430319,-41.754262,-0.586682,-3.472392,9.662352,-4.417065,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,6d533610-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,150.73022,10.375129,,13.90678,,,,16.579495,-42.063092,4.831176,1.588482,-0.445503,-2.208533,-0.505664,1.541304,-1.736196,0.190056,1.095004,-0.187703,121.777886,0.190057,35.50239,-6.806635,1.525399,-0.31349,0.055857,-0.008331,0.000923,-5.10E-05,1.095004,13.232182,-5.055503,0.251996,-0.004433,-0.006547,0.002427,-0.000332,1.60E-05,-0.187698,-14.510539,-1.060474,0.705186,-0.228024,0.057609,-0.010545,0.001246,-7.10E-05,,,,,,,,,,,,,,,,,,,,,,
916,2020/8/12,21:52.7,2020/8/12,21:52.6,2,1,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,5,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,0,0,,150.82144,0.139662,-2.450575,2209.76115,202.853252,12:45,1.61801,0.518931,1.916317,-36.5363,43.3507,17.1793,1.291913,0.001952,137.06372,-2.640319,-1.229356,0.403639,,,,,,,,,,,,-10.6314,23.1126,-0.464791,15.24,1.618919,1.685186,-41.470256,-0.014404,-2.382978,9.39813,-4.626058,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,7e0f92f0-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,150.28293,,,13.75772,,,,16.522666,-41.759926,4.699065,1.617166,0.128181,-2.313029,-0.517864,1.758634,-1.191489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
917,2020/8/12,22:05.0,2020/8/12,22:05.0,2,2,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Ginsuke, Kaneko",1000073884,Right,WAS_EDA,Undefined,5,Top,1,1,0,Slider,Curveball,InPlay,Undefined,GroundBall,,Out,1,0,,118.70873,1.895758,-1.355583,2147.019594,37.882485,7:15,1.550759,0.574154,1.457285,-170.0208,-32.6008,-28.9582,0.398599,-0.107136,108.57386,-10.108965,-3.363756,0.529395,,,,,,,,,,,,13.2458,-16.4335,-0.529615,15.24,1.590468,0.907607,-32.583644,0.35975,1.817311,6.245651,-12.06132,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,856c7e00-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,114.58365,,,10.13487,,,,16.983658,-32.916172,3.122826,1.554219,1.001914,-6.03066,-0.575362,0.81085,0.908656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918,2020/8/12,22:34.3,2020/8/12,22:34.3,3,1,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,5,Top,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,121.06759,1.538203,-1.928527,2217.320455,32.420694,7:00,1.581502,0.528694,1.666367,-163.3753,-34.9607,-24.8582,0.386885,-0.27022,111.11032,-10.1214,-3.674042,0.511755,,,,,,,,,,,,11.0722,-17.703,-0.474866,15.24,1.609262,1.23163,-33.27623,0.244658,1.587793,6.397235,-12.345328,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,96e63770-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,118.53336,,,9.95727,,,,16.774683,-33.569971,3.198618,1.585014,0.811516,-6.172664,-0.529744,1.158723,0.793897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919,2020/8/12,22:45.5,2020/8/12,22:45.5,3,2,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,5,Top,2,1,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,132.93851,1.430984,-1.295396,3433.084933,151.249681,11:00,1.566671,0.608048,1.719002,-85.6123,19.5657,-8.9089,1.117619,0.150567,121.31344,-4.809017,-1.921535,0.463145,,,,,,,,,,,,3.5555,9.9566,-0.573835,15.24,1.597246,0.870267,-36.535467,0.57125,0.6199,7.153962,-8.070737,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,9d94ba10-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,130.97402,,,11.62507,,,,16.720074,-36.824138,3.576981,1.567625,0.896914,-4.035369,-0.608447,0.845254,0.30995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
920,2020/8/12,23:00.2,2020/8/12,23:00.2,3,3,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,5,Top,2,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,149.07549,-2.211526,-3.684492,2267.659418,211.886204,1:00,1.572651,0.547235,1.934483,-35.4457,46.5906,27.2488,0.596097,-0.215486,135.36255,-4.91711,-1.748181,0.409032,,,,,,,,,,,,-16.8729,26.6944,-0.467009,15.24,1.521502,2.49717,-40.916107,-1.689783,-3.672635,9.349304,-3.996224,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,a657c4d0-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,148.30121,,,13.71294,,,,16.504789,-41.204097,4.674652,1.571657,-1.566686,-1.998112,-0.545672,2.610299,-1.836317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,2020/8/12,23:14.7,2020/8/12,23:14.6,3,4,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,5,Top,2,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,150.50227,-2.32278,-2.87701,2344.135019,213.296173,1:00,1.55768,0.566054,1.93936,-32.4976,48.0748,29.7279,0.580004,0.055677,136.26118,-4.822736,-0.760961,0.405366,,,,,,,,,,,,-17.5633,27.5689,-0.504061,15.24,1.504445,1.92322,-41.324133,-1.76968,-3.887313,9.799578,-3.704786,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,aef34a60-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,149.64239,,,14.24109,,,,16.499625,-41.621767,4.899789,1.556486,-1.657158,-1.852393,-0.564267,2.041286,-1.943657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,2020/8/12,23:33.3,2020/8/12,23:33.3,3,5,"Kouichi, Takada",1000073775,Right,HOS_HOS,"Takuya, Nakagawa",1000074092,Left,WAS_EDA,Undefined,5,Top,2,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,0,0,,151.45195,-1.052352,-3.242904,2350.334188,202.29121,12:45,1.610493,0.495593,1.971315,-31.9824,47.0649,18.1992,0.995574,-0.231184,137.28189,-3.517188,-1.946205,0.401512,,,,,,,,,,,,-11.8788,26.1,-0.426681,15.24,1.58598,2.264217,-41.608597,-0.853359,-2.671085,9.756503,-3.937752,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,ba1553c0-dc6c-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,151.07898,,,14.17006,,,,16.467587,-41.895456,4.878252,1.609368,-0.737582,-1.968876,-0.494408,2.342752,-1.335543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,2020/8/12,25:36.4,2020/8/12,25:36.4,1,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Kiri, Takata",1000073715,Left,HOS_HOS,Undefined,5,Bottom,0,0,0,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,,Undefined,0,0,,131.0903,0.459773,-1.856703,3344.596329,244.272466,2:15,1.603623,0.619251,1.807638,-88.1538,19.9193,33.4352,0.852176,0.428361,118.58947,-6.017748,0.507836,0.469476,,,,,,,,,,,,-18.4209,11.0506,-0.576184,15.24,1.60897,1.006757,-36.008113,-0.041826,-3.084593,7.66601,-7.956207,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,0374e580-dc6d-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,129.20787,,,12.50082,,,,16.631081,-36.303062,3.833005,1.60469,0.264288,-3.978103,-0.617202,1.125437,-1.542297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,2020/8/12,25:49.0,2020/8/12,25:49.0,1,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Kiri, Takata",1000073715,Left,HOS_HOS,Undefined,5,Bottom,0,1,0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,,129.83749,2.060333,-0.778017,2289.904437,99.504465,9:15,1.567404,0.67262,1.735854,-104.622,6.5293,-16.0283,1.106715,0.291332,117.42879,-5.558867,-1.906103,0.476115,,,,,,,,,,,,7.446,2.9412,-0.65153,15.24,1.612471,0.562036,-35.647722,0.865823,1.222692,7.478362,-9.323681,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,0aee8050-dc6d-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,127.40615,,,12.4087,,,,16.703034,-35.953335,3.739181,1.569303,1.246847,-4.661841,-0.673477,0.512069,0.611346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,2020/8/12,26:03.7,2020/8/12,26:03.7,1,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Kiri, Takata",1000073715,Left,HOS_HOS,Undefined,5,Bottom,0,2,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,145.50141,-1.989332,-3.208819,2036.246025,218.371059,1:15,1.576192,0.677444,1.975075,-41.74,43.7193,32.3488,0.600943,0.101946,132.37007,-5.154586,-0.90169,0.417479,,,,,,,,,,,,-19.2184,25.1747,-0.610174,15.24,1.531193,2.084847,-39.975361,-1.518934,-3.997408,8.837941,-4.570333,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,13b50d80-dc6d-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,145.30087,,,13.13134,,,,16.464302,-40.245125,4.41897,1.575427,-1.379432,-2.285166,-0.675673,2.206862,-1.998704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,2020/8/12,26:17.4,2020/8/12,26:17.4,1,4,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Kiri, Takata",1000073715,Left,HOS_HOS,Undefined,5,Bottom,0,2,1,Fastball,Four-Seam,InPlay,Undefined,LineDrive,LineDrive,Out,1,0,,147.47441,-2.315248,-3.424558,2014.237979,200.280646,12:45,1.580289,0.680437,1.872762,-29.7865,54.8624,19.1862,0.628802,-0.093392,133.5859,-4.620353,-2.066352,0.415495,81.84838,37.026933,-3.593042,2711.81289,33.22447,7.505467,-4.501233,42.966337,,-8.854134,3.006054,-12.5526,30.9984,-0.602048,15.24,1.524581,2.324386,-40.464962,-1.719822,-2.66532,9.35568,-3.224678,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,1be09330-dc6d-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,145.9947,10.247773,,13.88851,,,,16.566621,-40.770529,4.67784,1.579033,-1.6145,-1.612339,-0.679387,2.411438,-1.33266,0.26408,0.612559,0.1018,152.799568,0.26408,18.115139,-2.351291,0.51002,-0.067182,-0.002947,0.003195,-0.000586,4.20E-05,0.612558,13.691689,-5.190303,0.318812,-0.096464,0.033711,-0.009193,0.001702,-0.000138,0.1018,-1.137527,-0.620869,0.133891,-0.020625,0.001487,-5.00E-06,2.00E-06,0,,,,,,,,,,,,,,,,,,,,,,
927,2020/8/12,26:47.8,2020/8/12,26:47.8,2,1,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,Undefined,5,Bottom,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,,Undefined,0,0,,113.95825,1.97574,-0.416853,2419.517033,34.144391,7:15,1.615796,0.584021,1.912061,-179.8471,-38.8739,-29.5754,0.37268,0.171143,104.44093,-11.062768,-2.52896,0.536195,,,,,,,,,,,,15.0299,-20.4217,-0.57298,15.24,1.650038,0.341881,-31.370365,0.48329,1.905231,5.944036,-12.395359,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,2e01fe50-dc6d-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,113.13047,,,9.51732,,,,16.52922,-31.613702,2.972018,1.619866,0.990731,-6.19768,-0.58538,0.263885,0.952616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,2020/8/12,27:01.5,2020/8/12,27:01.5,2,2,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,Undefined,5,Bottom,1,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,0,0,,147.27727,-2.339745,-3.318985,2222.641269,221.781859,1:30,1.571309,0.673735,2.004384,-40.0173,43.3655,36.1801,0.51605,0.107316,133.62492,-5.387623,-0.73393,0.412376,,,,,,,,,,,,-21.4504,25.3846,-0.605871,15.24,1.520159,2.171047,-40.448118,-1.775157,-4.553331,9.303339,-4.418199,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,3629b370-dc6d-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,147.09893,,,13.65235,,,,16.43501,-40.722051,4.651669,1.570513,-1.645065,-2.2091,-0.671771,2.305117,-2.276665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,2020/8/12,27:15.1,2020/8/12,27:15.1,2,3,"Soma, Tokuyama",1000074011,Right,WAS_EDA,"Rentaro, Ohgaki",1000089958,Right,HOS_HOS,Undefined,5,Bottom,1,1,1,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,,133.26109,-0.440688,-3.170554,1075.291616,139.066171,10:45,1.613805,0.649099,1.760115,-93.8257,12.5633,-7.4178,0.550367,-0.325231,119.89646,-7.28687,-3.692576,0.465804,,,,,,,,,,,,0.9868,8.0429,-0.568696,15.24,1.596072,2.059747,-36.521888,-0.653564,0.168369,8.502625,-8.434315,HOS_HOS,WAS_EDA,JinguStadium,TeamExclusive,Team,20200812-JinguStadium-2,3e3ccf20-dc6d-11ea-88f9-bd503d6648f4,1d2f1139-be90-4066-b0a3-60a0157ea427,v3,,,,"Hisashige, Iwamoto",1000074023,Right,WAS_EDA,130.22653,,,13.36463,,,,16.678234,-36.855201,4.251313,1.615212,-0.322929,-4.217157,-0.649312,2.053147,0.084185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
