PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,PitcherTeam,Batter,BatterSide,BatterTeam,Inning,Top/Bottom,TaggedPitchType,PitchCall,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,Distance,Bearing,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,CatchPositionX,CatchPositionY,CatchPositionZ,BasePositionX,BasePositionY,BasePositionZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7295,2021-05-23,3,3,"Yusuke, Okuno",,Right,TOK,"Daiki, Saitoh",,Right,HOS_HOS,1,Top,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,137.10639,-0.638736,-2.810967,2174.457275,203.279162,12:45,1.600735,0.630384,1.801141,-46.2253,51.1959,20.7424,0.957556,0.041935,125.65499,-4.099873,-1.347511,0.44574,,,,,,,,,,,,-12.4891,27.5476,-0.562996,15.24,1.581906,1.750182,-37.694814,-0.57336,-2.331529,7.199694,-4.663909,"Taiki, Matsuoka",Right,TOK,136.08835,,11.45139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7296,2021-05-23,3,4,"Yusuke, Okuno",,Right,TOK,"Daiki, Saitoh",,Right,HOS_HOS,1,Top,1,1,2,Cutter,Slider,FoulBall,Undefined,Undefined,FlyBall,Undefined,126.76886,-0.041625,-2.866192,2381.720319,149.758282,11:00,1.576761,0.673932,1.590863,-89.8828,26.078,-13.3665,0.665989,-0.281796,117.80954,-6.485576,-3.796893,0.486307,107.88504,29.789006,147.504947,3858.560441,-29.839634,8.910745,15.287712,53.689184,,158.137573,2.605862,4.9979,14.0128,-0.591988,15.24,1.567472,1.808004,-34.859493,-0.386711,0.805332,5.597979,-7.548722,"Taiki, Matsuoka",Right,TOK,124.7361,9.25942,8.95932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7297,2021-05-23,3,5,"Yusuke, Okuno",,Right,TOK,"Daiki, Saitoh",,Right,HOS_HOS,1,Top,1,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Popup,Undefined,138.66212,-1.410261,-2.609462,2191.327339,202.746988,12:45,1.615526,0.606733,1.816224,-37.2579,57.7914,23.0026,0.843856,0.098708,127.11463,-4.235034,-0.984567,0.44028,105.7869,40.093126,151.299811,3882.738308,-31.252066,14.060141,12.142252,56.339806,,165.06412,3.205486,-13.6494,31.5999,-0.545153,15.24,1.578897,1.628661,-38.132463,-1.053938,-2.606493,7.400297,-3.772341,"Taiki, Matsuoka",Right,TOK,137.77592,14.296677,11.54749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298,2021-05-23,3,6,"Yusuke, Okuno",,Right,TOK,"Daiki, Saitoh",,Right,HOS_HOS,1,Top,1,1,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,,Undefined,115.5723,2.127597,-2.224696,2356.468896,83.675467,8:45,1.525074,0.710103,1.480187,-144.3107,-0.8183,-46.9779,0.696537,-0.401836,106.38359,-8.111451,-5.473932,0.540965,,,,,,,,,,,,21.5783,-0.6318,-0.638145,15.24,1.574337,1.447591,-31.722226,0.602747,2.835362,5.407009,-9.889668,"Taiki, Matsuoka",Right,TOK,112.13299,,9.18871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7299,2021-05-23,4,1,"Yusuke, Okuno",,Right,TOK,"Tomoya, Koike",,Right,HOS_HOS,1,Top,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,127.05255,2.012577,-1.905537,2293.785705,109.405563,9:45,1.587359,0.694238,1.601129,-105.3749,10.298,-20.0703,1.110558,-0.052403,117.37932,-5.545315,-3.304693,0.485703,,,,,,,,,,,,8.8283,4.8926,-0.639123,15.24,1.63426,1.258791,-34.929864,0.793271,1.423237,5.837012,-9.017888,"Taiki, Matsuoka",Right,TOK,124.89123,,9.67324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,2021-05-23,4,2,"Yusuke, Okuno",,Right,TOK,"Tomoya, Koike",,Right,HOS_HOS,1,Top,2,1,0,Cutter,Slider,StrikeCalled,Undefined,Undefined,,Undefined,125.9618,1.782471,-2.138225,2333.981828,142.17109,10:45,1.574448,0.69948,1.686741,-100.0514,17.8242,-10.9257,1.082279,-0.019242,114.96699,-5.478958,-2.903794,0.490305,,,,,,,,,,,,3.9434,8.885,-0.642018,15.24,1.61372,1.34297,-34.59003,0.690213,0.615598,6.475366,-8.419631,"Taiki, Matsuoka",Right,TOK,123.71882,,10.99481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7301,2021-05-23,4,3,"Yusuke, Okuno",,Right,TOK,"Tomoya, Koike",,Right,HOS_HOS,1,Top,2,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,117.69719,1.718018,-3.179128,2469.90352,78.850182,8:45,1.520327,0.734977,1.608536,-140.2181,-4.5258,-42.8224,0.610861,-0.604257,108.98266,-8.269962,-6.160061,0.526056,,,,,,,,,,,,19.2874,-2.247,-0.642556,15.24,1.555808,1.985115,-32.326871,0.429052,2.643582,5.385596,-10.114632,"Taiki, Matsuoka",Right,TOK,115.31083,,8.71453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302,2021-05-23,4,4,"Yusuke, Okuno",,Right,TOK,"Tomoya, Koike",,Right,HOS_HOS,1,Top,2,2,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,126.01665,0.295101,-2.157278,2454.01589,79.300872,8:45,1.546623,0.714345,1.667041,-117.446,-0.3193,-19.9283,0.4564,-0.10058,116.50466,-8.118125,-3.554189,0.488745,,,,,,,,,,,,8.6018,0.6957,-0.65484,15.24,1.54488,1.398009,-34.658614,-0.293868,1.35687,6.117193,-9.696908,"Taiki, Matsuoka",Right,TOK,124.11373,,9.512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7303,2021-05-23,4,5,"Yusuke, Okuno",,Right,TOK,"Tomoya, Koike",,Right,HOS_HOS,1,Top,2,3,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,139.39521,-0.79036,-2.560221,2232.980298,199.929879,12:45,1.580348,0.665767,1.936759,-45.258,47.2792,16.1304,0.905807,0.108355,127.94026,-4.198189,-1.412173,0.434423,,,,,,,,,,,,-10.0832,25.9992,-0.610019,15.24,1.560219,1.640109,-38.358718,-0.669565,-1.950409,7.412825,-4.777575,"Taiki, Matsuoka",Right,TOK,139.63347,,11.45495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7304,2021-05-23,4,6,"Yusuke, Okuno",,Right,TOK,"Tomoya, Koike",,Right,HOS_HOS,1,Top,2,3,2,Cutter,Slider,StrikeSwinging,Strikeout,Undefined,,Undefined,127.31006,1.300117,-1.558526,2424.286723,96.530875,9:15,1.552884,0.706914,1.617071,-108.8644,5.9031,-23.832,0.836427,0.022564,117.94661,-6.496131,-3.223268,0.483798,,,,,,,,,,,,10.9901,3.1103,-0.661626,15.24,1.579317,1.06649,-35.029686,0.34595,1.782601,5.845916,-9.302153,"Taiki, Matsuoka",Right,TOK,125.38287,,9.36345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7305,2021-05-23,1,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Kenta, Mizukoshi",,Right,TOK,1,Bottom,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,146.26077,-3.41315,1.29404,2146.943623,158.168128,11:15,1.937346,-0.513707,1.657149,-39.4331,47.1562,-17.8959,0.567441,-0.323262,135.3988,-6.313504,0.040086,0.42023,,,,,,,,,,,,9.819,26.6419,0.48034,15.24,1.841961,-0.811763,-40.194209,-2.552121,2.102292,7.487639,-4.102482,"Rentaro, Ohgaki",Right,HOS_HOS,144.3496,,10.86197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306,2021-05-23,1,2,"Hikaru, Yamashita",,Left,HOS_HOS,"Kenta, Mizukoshi",,Right,TOK,1,Bottom,0,1,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,145.65198,-2.875778,2.119818,2143.327011,170.636006,11:45,1.947254,-0.475746,1.716302,-40.6736,45.7715,-7.1528,0.721443,0.055845,135.14446,-5.871028,1.617293,0.41988,,,,,,,,,,,,4.8984,25.7305,0.421314,15.24,1.869449,-1.44535,-40.050989,-2.168961,1.043861,7.236965,-4.323414,"Rentaro, Ohgaki",Right,HOS_HOS,144.47,,10.50751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307,2021-05-23,1,3,"Hikaru, Yamashita",,Left,HOS_HOS,"Kenta, Mizukoshi",,Right,TOK,1,Bottom,0,1,1,ChangeUp,ChangeUp,InPlay,Undefined,GroundBall,GroundBall,Out,135.30559,-0.250725,1.289489,1427.544687,140.122679,10:45,1.939289,-0.448526,1.645572,-84.8464,14.8124,-10.4224,1.019195,-0.184385,127.09152,-6.32256,0.559354,0.45083,141.36544,-15.777285,-3.745825,,,,,3.176678,,0.036479,0.082794,5.9478,8.3133,0.414408,15.24,1.925206,-0.788962,-37.305759,-0.526017,1.111832,5.502618,-8.252627,"Rentaro, Ohgaki",Right,HOS_HOS,134.55196,0.788844,8.21407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7308,2021-05-23,2,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Tetsuya, Nakai",,Left,TOK,1,Bottom,1,0,0,Fastball,Four-Seam,InPlay,Undefined,GroundBall,GroundBall,Out,145.63575,-2.509753,2.613599,2128.918122,149.212445,11:00,1.928352,-0.50875,1.709215,-40.9978,46.5262,-26.0855,0.803127,-0.025499,133.50543,-5.557356,0.782184,0.422492,114.22243,-22.022609,36.281886,,,,,2.161435,,29.791159,0.070394,15.0144,26.1294,0.442684,15.24,1.859727,-1.687932,-39.997532,-1.908227,3.153115,8.176226,-4.319314,"Rentaro, Ohgaki",Right,HOS_HOS,143.57679,0.786713,12.13032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309,2021-05-23,3,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Shuhei, Ohto",,Right,TOK,1,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,147.28721,-2.092745,2.177775,2123.099558,151.877609,11:00,1.942416,-0.470646,1.715486,-40.6258,44.6953,-22.4819,0.940288,-0.075809,135.1277,-5.111756,0.598153,0.417141,,,,,,,,,,,,12.7715,24.8132,0.415822,15.24,1.884936,-1.416405,-40.473355,-1.632404,2.75072,8.240405,-4.462406,"Rentaro, Ohgaki",Right,HOS_HOS,145.41837,,12.15951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7310,2021-05-23,3,2,"Hikaru, Yamashita",,Left,HOS_HOS,"Shuhei, Ohto",,Right,TOK,1,Bottom,2,0,1,Fastball,Four-Seam,FoulBall,Undefined,Undefined,LineDrive,Undefined,147.66072,-2.546388,2.175731,2208.866291,148.880479,11:00,1.938835,-0.491405,1.66789,-37.3244,48.3819,-27.5524,0.838282,-0.146048,135.04715,-5.331401,0.245377,0.418082,122.07096,19.884259,162.877641,1981.912817,-32.337528,4.982466,8.854421,51.119655,,165.846703,1.837059,15.423,27.0002,0.435453,15.24,1.867605,-1.390149,-40.549007,-1.944629,3.321871,8.574652,-3.99124,"Rentaro, Ohgaki",Right,HOS_HOS,145.09128,5.53735,12.61358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7311,2021-05-23,3,3,"Hikaru, Yamashita",,Left,HOS_HOS,"Shuhei, Ohto",,Right,TOK,1,Bottom,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,,Undefined,147.84839,-1.078186,3.885064,1925.034332,153.509496,11:00,1.944818,-0.481314,1.717591,-49.699,34.2354,-15.9242,1.14049,0.465906,137.00744,-4.710819,2.769288,0.413737,,,,,,,,,,,,10.322,18.7252,0.381711,15.24,1.912978,-2.67347,-40.631071,-0.972129,2.265803,7.375281,-5.696247,"Rentaro, Ohgaki",Right,HOS_HOS,146.61477,,10.84095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7312,2021-05-23,3,4,"Hikaru, Yamashita",,Left,HOS_HOS,"Shuhei, Ohto",,Right,TOK,1,Bottom,2,1,2,Slider,Slider,FoulBall,Undefined,Undefined,,Undefined,127.00759,1.195453,0.295142,2168.172615,308.031429,4:15,1.932447,-0.398833,1.579657,-134.7177,-17.869,27.4074,0.928144,-0.040121,116.92422,-8.398368,2.209732,0.488165,,,,,,,,,,,,-13.2177,-8.1351,0.388045,15.24,1.954311,-0.319911,-34.923668,0.134579,-2.10996,6.412564,-11.105271,"Rentaro, Ohgaki",Right,HOS_HOS,124.26125,,10.08338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7313,2021-05-23,3,5,"Hikaru, Yamashita",,Left,HOS_HOS,"Shuhei, Ohto",,Right,TOK,1,Bottom,2,1,2,Fastball,Four-Seam,InPlay,Undefined,GroundBall,,Single,147.51352,-3.109826,3.778047,2144.443475,156.738101,11:15,1.925127,-0.438449,1.792859,-30.1638,54.7531,-22.3483,0.740472,0.408992,134.74436,-5.411221,2.204674,0.416152,,,,,,,,,,,,14.1265,31.0789,0.346963,15.24,1.846338,-2.556027,-40.453791,-2.295015,3.025268,8.617022,-3.15092,"Rentaro, Ohgaki",Right,HOS_HOS,145.76409,,12.76916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7314,2021-05-23,4,1,"Hikaru, Yamashita",,Left,HOS_HOS,"Keishu, Inoue",,Right,TOK,1,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,146.67606,-2.211344,2.260972,2016.066427,150.057378,11:00,1.925114,-0.444582,1.711713,-36.6175,51.6527,-27.7837,0.929086,-0.078917,131.25781,-5.00632,0.309501,0.424289,,,,,,,,,,,,15.8189,28.8708,0.387832,15.24,1.864773,-1.430146,-40.18502,-1.671289,3.272913,10.170633,-3.833327,"Rentaro, Ohgaki",Right,HOS_HOS,142.9686,,15.41825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7315,2021-05-23,4,2,"Hikaru, Yamashita",,Left,HOS_HOS,"Keishu, Inoue",,Right,TOK,1,Bottom,2,0,1,ChangeUp,ChangeUp,BallCalled,Undefined,Undefined,,Undefined,137.89933,-2.339992,2.477279,1580.209284,135.589966,10:30,1.92733,-0.41539,1.705034,-75.1293,22.3054,-18.9669,0.509125,0.100368,127.26086,-7.768911,1.144178,0.445771,,,,,,,,,,,,11.349,13.7326,0.352172,15.24,1.860208,-1.546548,-37.894277,-1.85913,2.14274,7.223964,-7.213885,"Rentaro, Ohgaki",Right,HOS_HOS,136.07895,,10.63847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316,2021-05-23,4,3,"Hikaru, Yamashita",,Left,HOS_HOS,"Keishu, Inoue",,Right,TOK,1,Bottom,2,1,1,Fastball,Four-Seam,InPlay,Undefined,Popup,,Out,148.34111,-2.914548,2.270661,2068.818293,162.932187,11:30,1.925973,-0.465159,1.729292,-34.2799,50.3687,-14.6025,0.753615,0.03438,135.22782,-5.498212,1.24415,0.415494,,,,,,,,,,,,9.0626,28.5332,0.407886,15.24,1.848411,-1.53584,-40.713979,-2.192882,1.960158,8.966097,-3.635198,"Rentaro, Ohgaki",Right,HOS_HOS,145.99494,,13.11328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7317,2021-05-23,1,1,"Yusuke, Okuno",,Right,TOK,"Katsuki, Gotoh",,Right,HOS_HOS,2,Top,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,,Undefined,104.6753,4.670465,-0.177477,2169.416221,23.071716,6:45,1.617513,0.608701,1.623133,-215.4911,-42.4139,-20.4602,0.801379,0.353339,96.00988,-10.690388,-1.608897,0.59412,,,,,,,,,,,,10.0227,-22.7642,-0.601999,15.24,1.727897,0.172342,-28.714961,1.581112,1.072555,4.6775,-12.242709,"Taiki, Matsuoka",Right,TOK,102.1005,,8.66542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7318,2021-05-23,1,2,"Yusuke, Okuno",,Right,TOK,"Katsuki, Gotoh",,Right,HOS_HOS,2,Top,0,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,127.33506,-1.613791,-3.911827,2413.274634,130.796303,10:15,1.603919,0.661488,1.609061,-95.8683,20.9164,-19.9297,0.182077,-0.659338,117.14353,-8.473536,-5.299112,0.488031,,,,,,,,,,,,7.2162,12.7137,-0.550702,15.24,1.550522,2.481228,-34.910147,-1.370262,1.147168,6.610943,-7.785556,"Taiki, Matsuoka",Right,TOK,124.29532,,10.19152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7319,2021-05-23,1,3,"Yusuke, Okuno",,Right,TOK,"Katsuki, Gotoh",,Right,HOS_HOS,2,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,,Undefined,135.82774,-2.133181,-4.018885,2333.443055,202.161779,12:45,1.595124,0.657517,1.858812,-44.8537,55.2146,21.0664,0.543487,-0.266595,123.20518,-5.529958,-2.530298,0.451755,,,,,,,,,,,,-13.8685,31.073,-0.5644,15.24,1.54209,2.515709,-37.237427,-1.523456,-2.495776,7.866514,-4.214761,"Taiki, Matsuoka",Right,TOK,134.27631,,12.62255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7320,2021-05-23,1,4,"Yusuke, Okuno",,Right,TOK,"Katsuki, Gotoh",,Right,HOS_HOS,2,Top,0,1,2,Slider,Curveball,BallCalled,Undefined,Undefined,,Undefined,116.80666,2.365261,-2.663272,2401.424457,82.996504,8:45,1.524565,0.730667,1.461488,-144.1445,-1.6331,-52.4713,0.76741,-0.563839,106.3685,-7.880901,-6.283844,0.539113,,,,,,,,,,,,23.5539,-1.2041,-0.643955,15.24,1.581626,1.737223,-31.999537,0.735954,3.113514,6.075534,-9.96582,"Taiki, Matsuoka",Right,TOK,112.51823,,10.43816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7321,2021-05-23,1,5,"Yusuke, Okuno",,Right,TOK,"Katsuki, Gotoh",,Right,HOS_HOS,2,Top,0,2,2,Cutter,Slider,FoulBall,Undefined,Undefined,LineDrive,Undefined,124.9892,1.712227,-2.593464,2332.615437,93.515555,9:00,1.561666,0.696489,1.65,-114.8791,4.204,-13.2038,0.902435,-0.176597,115.46826,-6.53174,-3.516269,0.49281,145.56012,28.509413,75.251113,3527.468172,6.314748,16.552519,32.927875,88.923891,,86.265248,4.22269,4.9845,1.9833,-0.62503,15.24,1.598411,1.616975,-34.358109,0.570288,0.775587,5.791251,-9.498043,"Taiki, Matsuoka",Right,TOK,123.08998,19.807771,9.52094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7322,2021-05-23,1,6,"Yusuke, Okuno",,Right,TOK,"Katsuki, Gotoh",,Right,HOS_HOS,2,Top,0,2,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,,Undefined,137.35218,-2.074619,-2.777688,2205.017682,196.46478,12:30,1.566804,0.669671,1.871522,-38.7416,57.3909,16.097,0.594075,0.04762,126.25392,-5.0059,-1.637054,0.442782,,,,,,,,,,,,-10.1765,31.974,-0.606098,15.24,1.516091,1.757751,-37.765388,-1.483743,-1.909926,7.114827,-3.805748,"Taiki, Matsuoka",Right,TOK,136.99746,,11.09827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7323,2021-05-23,2,1,"Yusuke, Okuno",,Right,TOK,"Teruya, Nakahara",,Left,HOS_HOS,2,Top,1,0,0,Fastball,Four-Seam,FoulBall,Undefined,Undefined,,Undefined,137.72233,-0.895719,-2.725667,2244.818524,207.512169,1:00,1.576557,0.713657,1.886043,-49.3012,45.7857,22.4013,0.831164,0.170027,126.87783,-4.575606,-1.136338,0.440367,,,,,,,,,,,,-13.3839,25.1775,-0.65234,15.24,1.552907,1.701504,-37.902657,-0.756103,-2.536819,6.979195,-5.034464,"Taiki, Matsuoka",Right,TOK,137.74867,,10.8445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7324,2021-05-23,2,2,"Yusuke, Okuno",,Right,TOK,"Teruya, Nakahara",,Left,HOS_HOS,2,Top,1,0,1,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,127.81052,2.48483,-1.101919,2241.514277,116.587228,10:00,1.586433,0.700264,1.628249,-102.0119,11.3993,-16.7452,1.277358,0.217711,118.37928,-4.844769,-2.271865,0.480931,,,,,,,,,,,,7.7165,5.2345,-0.668519,15.24,1.64595,0.756999,-35.158306,1.107164,1.266395,5.615172,-8.947586,"Taiki, Matsuoka",Right,TOK,126.13042,,9.43125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7325,2021-05-23,2,3,"Yusuke, Okuno",,Right,TOK,"Teruya, Nakahara",,Left,HOS_HOS,2,Top,1,1,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,,Undefined,136.66117,-0.118626,-2.429028,2125.076046,205.214012,12:45,1.586905,0.674671,1.921945,-48.6914,47.5309,21.0481,1.066651,0.202682,125.61945,-3.77392,-0.932139,0.442989,,,,,,,,,,,,-12.4579,25.6335,-0.621466,15.24,1.581332,1.498378,-37.616401,-0.229402,-2.323009,6.958015,-5.026807,"Taiki, Matsuoka",Right,TOK,136.9335,,11.04172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7326,2021-05-23,2,4,"Yusuke, Okuno",,Right,TOK,"Teruya, Nakahara",,Left,HOS_HOS,2,Top,1,1,2,Fastball,ChangeUp,InPlay,Undefined,GroundBall,GroundBall,Out,136.52226,-0.615124,-2.061273,2049.713122,217.316742,1:15,1.546847,0.684761,1.821798,-55.8013,41.7039,29.6139,0.814915,0.398249,125.74131,-4.746425,0.033527,0.445932,116.58237,-0.8356,-17.814022,1741.866478,,,,10.563368,,-21.003976,0.33214,-16.5807,22.7267,-0.63706,15.24,1.528273,1.21334,-37.580674,-0.601046,-3.08792,6.898849,-5.574127,"Taiki, Matsuoka",Right,TOK,136.0297,0.738315,10.78095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7327,2021-05-23,3,1,"Yusuke, Okuno",,Right,TOK,"Rentaro, Ohgaki",,Right,HOS_HOS,2,Top,2,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,,Undefined,129.82314,-1.031622,-2.974503,2372.161505,108.628343,9:30,1.563324,0.753151,1.677473,-100.3492,9.1462,-18.3668,0.265327,-0.279198,121.06054,-8.202321,-4.261287,0.472555,,,,,,,,,,,,7.5298,6.1012,-0.672372,15.24,1.527611,1.940442,-35.709487,-1.050317,1.271664,5.951257,-8.776261,"Taiki, Matsuoka",Right,TOK,128.36595,,8.7626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7328,2021-05-23,3,2,"Yusuke, Okuno",,Right,TOK,"Rentaro, Ohgaki",,Right,HOS_HOS,2,Top,2,1,0,Cutter,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,130.09949,0.609396,-3.038173,2336.422537,127.710262,10:15,1.554541,0.715113,1.661828,-88.5513,21.4262,-23.5879,0.843162,-0.388477,119.98723,-5.78181,-4.685963,0.473594,,,,,,,,,,,,9.8436,11.4189,-0.631387,15.24,1.563679,2.011684,-35.746807,0.025204,1.655626,6.35948,-7.886067,"Taiki, Matsuoka",Right,TOK,128.0843,,10.11226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
