PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
10,2025/11/3,05:25.9,1,1,"Irie, Syota",1000422840,Right,KEI_KEI,"Toyota, Ryohei",1000338399,Left,HOS_HOS,Undefined,1,Bottom,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,139.30086,-1.911439,-1.872397,2099.854229,201.445921,12:45,1.76205,0.669204,1.893258,-47.0873,47.365,17.3168,0.753012,0.315489,126.33847,-5.464927,-0.641908,0.438895,,,,,,,,,,,,-10.3277,26.9108,-0.62736,15.24,1.715459,1.166538,-38.268264,-1.425302,-1.960607,8.391713,-4.697916,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,2edf4010-b851-11f0-8430-1192ff4de812,138.21063,,,12.96239,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,05:25.9,2025-11-03T10:05:25.8607616+09:00,2025-11-03T01:05:25.8607616Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,358792eb-c8ae-49bb-84e3-b8358455475b,16.545297,-38.553435,4.195856,1.761182,-1.265655,-2.348958,-0.668133,1.233165,-0.980303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
11,2025/11/3,05:37.5,1,2,"Irie, Syota",1000422840,Right,KEI_KEI,"Toyota, Ryohei",1000338399,Left,HOS_HOS,Undefined,1,Bottom,0,0,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,117.1434,2.010334,-1.050537,2126.786687,26.364719,7:00,1.802596,0.606879,1.81982,-181.278,-44.8028,-24.695,0.558217,0.063039,106.19674,-11.079177,-2.803552,0.527572,,,,,,,,,,,,11.6833,-23.1907,-0.579925,15.24,1.839304,0.694006,-32.189848,0.470284,1.542248,6.810187,-12.86792,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,35e50a70-b851-11f0-8430-1192ff4de812,114.97959,,,10.94666,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,05:37.5,2025-11-03T10:05:37.5286784+09:00,2025-11-03T01:05:37.5286784Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,ec85aa71-8108-4678-b890-2bff1ddc3a8b,16.62089,-32.48068,3.405093,1.807486,1.019813,-6.43396,-0.608157,0.628144,0.771124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
12,2025/11/3,05:51.7,1,3,"Irie, Syota",1000422840,Right,KEI_KEI,"Toyota, Ryohei",1000338399,Left,HOS_HOS,Undefined,1,Bottom,0,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,140.33123,1.6463,-1.658012,2099.434918,208.072702,1:00,1.794114,0.694002,1.927977,-52.5759,40.8297,19.9679,1.730773,0.428165,125.78098,-2.340301,-0.236755,0.436457,,,,,,,,,,,,-11.619,20.7506,-0.658095,15.24,1.827713,1.016364,-38.531984,0.940239,-2.216547,9.146769,-5.848071,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,3e268920-b851-11f0-8430-1192ff4de812,138.98282,,,14.55025,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,05:51.7,2025-11-03T10:05:51.6596736+09:00,2025-11-03T01:05:51.6596736Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,2971798b-cd06-4628-b4b1-cb7296ba2905,16.509978,-38.832283,4.573384,1.793692,1.132238,-2.924036,-0.692658,1.089136,-1.108274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
13,2025/11/3,06:07.5,1,4,"Irie, Syota",1000422840,Right,KEI_KEI,"Toyota, Ryohei",1000338399,Left,HOS_HOS,Undefined,1,Bottom,0,1,2,Splitter,Changeup,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,123.43723,-1.502002,-2.04223,1086.773957,242.21524,2:00,1.758707,0.557259,2.114739,-105.3036,9.2726,11.6106,0.288612,0.106551,115.21702,-9.232228,-1.20399,0.483395,,,,,,,,,,,,-7.5416,6.7836,-0.518935,15.24,1.725776,1.172717,-34.036725,-1.205771,-1.154679,5.529976,-8.768028,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,47aeb8a0-b851-11f0-8430-1192ff4de812,125.48756,,,8.22021,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,06:07.5,2025-11-03T10:06:07.4675200+09:00,2025-11-03T01:06:07.4675200Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,e87dd470-3710-4294-ac8d-251e565f3142,16.325838,-34.212687,2.764988,1.759704,-0.926775,-4.384014,-0.556835,1.209459,-0.57734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
14,2025/11/3,06:34.8,2,1,"Irie, Syota",1000422840,Right,KEI_KEI,"Ogawa, Daichi",1000338392,Right,HOS_HOS,Undefined,1,Bottom,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,119.74536,0.670131,-1.562309,2215.753969,56.665476,8:00,1.758714,0.673515,1.731836,-144.1408,-15.6431,-29.4089,0.507777,-0.064554,111.22475,-9.648836,-3.635471,0.51192,,,,,,,,,,,,13.9636,-7.3778,-0.631139,15.24,1.764957,1.024066,-32.970623,-0.154388,1.992491,5.558252,-10.859404,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,580b1b30-b851-11f0-8430-1192ff4de812,118.49499,,,8.52061,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,06:34.8,2025-11-03T10:06:34.8447232+09:00,2025-11-03T01:06:34.8447232Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,6d5f4122-0000-427d-9afe-0988279c7f4b,16.709033,-33.217352,2.779126,1.761111,0.327658,-5.429702,-0.674634,0.93562,0.996246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
15,2025/11/3,06:47.1,2,2,"Irie, Syota",1000422840,Right,KEI_KEI,"Ogawa, Daichi",1000338392,Right,HOS_HOS,Undefined,1,Bottom,1,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,114.53352,4.372464,-0.357068,2339.355249,28.457165,7:00,1.829702,0.596716,1.78685,-181.5146,-40.7078,-24.4141,1.25506,0.251469,105.12012,-8.697952,-2.081103,0.535879,,,,,,,,,,,,12.0911,-22.2333,-0.586253,15.24,1.925479,0.298482,-31.468375,1.746841,1.562307,5.355912,-12.679446,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,5f408110-b851-11f0-8430-1192ff4de812,113.19726,,,9.4134,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,06:47.1,2025-11-03T10:06:47.0934528+09:00,2025-11-03T01:06:47.0934528Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,f8e74151-a180-4730-b3d3-468668059c8b,16.654633,-31.708231,2.677956,1.834535,2.31467,-6.339723,-0.598054,0.228517,0.781153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
16,2025/11/3,06:59.8,2,3,"Irie, Syota",1000422840,Right,KEI_KEI,"Ogawa, Daichi",1000338392,Right,HOS_HOS,Undefined,1,Bottom,1,2,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,140.7167,-2.521022,-3.339906,2172.160845,213.840607,1:15,1.767989,0.641758,1.94267,-47.7219,44.2425,27.5597,0.582134,-0.020325,128.01539,-6.113704,-1.378593,0.433077,161.62319,12.480868,-2.635573,1101.150218,33.526825,5.618759,-0.279496,78.041571,78.041571,2.807285,2.359379,-16.8967,25.9075,-0.56972,15.24,1.709743,2.12618,-38.632018,-1.855054,-3.276795,8.377021,-4.782385,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,66e39ce0-b851-11f0-8430-1192ff4de812,140.06763,5.908041,,12.70131,,,,0.208606,0.55461,0.030255,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,06:59.8,2025-11-03T10:06:59.8351872+09:00,2025-11-03T01:06:59.8351872Z,LineDrive,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,8272cdc4-1b91-4602-bebe-9c42d6d14623,16.496757,-38.903581,4.18851,1.767367,-1.700021,-2.391193,-0.640367,2.232405,-1.638398,225.586547,0.208607,43.787958,-7.117759,1.649224,-0.376257,0.083108,-0.016236,0.002265,-0.000156,0.55461,9.702499,-4.598125,0.198273,-0.014486,-0.001876,0.0011,-0.000169,1.10E-05,0.030255,-2.015637,2.249655,-0.444362,0.087634,-0.017134,0.00314,-0.000419,2.80E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
17,2025/11/3,07:37.9,3,1,"Irie, Syota",1000422840,Right,KEI_KEI,"Yamada, Raio",1000424385,Right,HOS_HOS,Undefined,1,Bottom,1,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,140.57976,-1.609358,-3.964243,2221.349918,206.385714,1:00,1.745922,0.597296,2.009485,-48.7718,42.5367,19.5856,0.807568,-0.315697,127.92505,-5.292469,-2.566894,0.431529,,,,,,,,,,,,-13.1638,24.4302,-0.515478,15.24,1.709787,2.584242,-38.597578,-1.234364,-2.551999,8.255661,-5.070486,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,7d9eb460-b851-11f0-8430-1192ff4de812,140.56982,,,12.65472,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,07:37.9,2025-11-03T10:07:37.9540992+09:00,2025-11-03T01:07:37.9540992Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,d3fbe3c3-c6d6-4775-aa95-66a36be0ce67,16.429468,-38.851161,4.12783,1.74531,-1.078618,-2.535243,-0.59606,2.66263,-1.275999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
18,2025/11/3,07:54.7,3,2,"Irie, Syota",1000422840,Right,KEI_KEI,"Yamada, Raio",1000424385,Right,HOS_HOS,Undefined,1,Bottom,1,0,1,Curveball,Curveball,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,120.41795,2.150821,-2.516762,2370.9153,57.831783,8:00,1.720614,0.645023,1.690467,-144.0959,-15.5782,-30.8893,0.893162,-0.381191,110.99483,-8.17393,-4.681874,0.51196,,,,,,,,,,,,13.7911,-8.1132,-0.576102,15.24,1.766009,1.592224,-33.091507,0.685474,1.975448,5.787908,-10.96879,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,878de310-b851-11f0-8430-1192ff4de812,118.4858,,,9.42312,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,07:54.8,2025-11-03T10:07:54.7580928+09:00,2025-11-03T01:07:54.7580928Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,b4913328-7c44-494a-9951-da721659a377,16.750006,-33.354571,2.893954,1.723524,1.184011,-5.484395,-0.646429,1.502439,0.987724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
19,2025/11/3,08:16.5,3,3,"Irie, Syota",1000422840,Right,KEI_KEI,"Yamada, Raio",1000424385,Right,HOS_HOS,Undefined,1,Bottom,1,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,141.23421,-2.109758,-5.012164,2181.666236,214.857538,1:15,1.748423,0.59593,2.084143,-50.0398,38.4908,25.024,0.659074,-0.550591,130.48806,-5.857613,-3.222363,0.424914,,,,,,,,,,,,-16.4022,22.572,-0.498811,15.24,1.704748,3.293738,-38.786525,-1.585491,-3.262743,7.143105,-5.316601,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,948e9780-b851-11f0-8430-1192ff4de812,142.75823,,,10.74615,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,08:16.5,2025-11-03T10:08:16.4953088+09:00,2025-11-03T01:08:16.4953088Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,e9d6e4c9-1c08-4745-b24b-d33f93b6acc6,16.355758,-38.991467,3.571552,1.748049,-1.432954,-2.658301,-0.594654,3.387349,-1.631372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
20,2025/11/3,08:40.4,3,4,"Irie, Syota",1000422840,Right,KEI_KEI,"Yamada, Raio",1000424385,Right,HOS_HOS,Undefined,1,Bottom,1,1,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,119.36289,0.514502,-2.142329,2247.407251,56.637371,8:00,1.719736,0.64983,1.755831,-142.7451,-14.7976,-27.5463,0.438352,-0.23368,111.83415,-9.688529,-4.085709,0.510823,,,,,,,,,,,,12.8051,-6.9017,-0.593677,15.24,1.722191,1.344535,-32.886778,-0.231036,1.833971,5.054538,-10.795117,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,a2e12050-b851-11f0-8430-1192ff4de812,118.74951,,,7.52873,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,08:40.4,2025-11-03T10:08:40.3903488+09:00,2025-11-03T01:08:40.3903488Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,e50e29dc-9754-492e-b3ad-422f4e51b1ac,16.685295,-33.108168,2.527269,1.721955,0.241792,-5.397559,-0.650808,1.264207,0.916986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
21,2025/11/3,09:32.7,4,1,"Irie, Syota",1000422840,Right,KEI_KEI,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,Undefined,1,Bottom,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,118.71584,0.410462,-1.64474,2270.070222,50.556645,7:45,1.726913,0.639522,1.699989,-157.5795,-26.4516,-36.618,0.268013,-0.194991,110.77267,-10.801944,-4.22325,0.517133,,,,,,,,,,,,17.6333,-12.8746,-0.593376,15.24,1.725062,1.09227,-32.697406,-0.360268,2.475315,5.451007,-11.613955,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,c2025580-b851-11f0-8430-1192ff4de812,117.30058,,,7.94317,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,09:32.7,2025-11-03T10:09:32.7137792+09:00,2025-11-03T01:09:32.7137792Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,0078912e-eb88-4539-be86-066cd613b89c,16.741488,-32.946769,2.725503,1.729391,0.171027,-5.806977,-0.640753,0.979033,1.237658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
22,2025/11/3,09:54.9,4,2,"Irie, Syota",1000422840,Right,KEI_KEI,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,Undefined,1,Bottom,2,1,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,,121.48747,0.402497,-2.630636,2268.080802,56.390924,8:00,1.741493,0.66972,1.672921,-142.3396,-16.5438,-30.2378,0.432989,-0.383286,113.05191,-9.729955,-4.751287,0.50651,,,,,,,,,,,,13.5718,-7.6181,-0.596921,15.24,1.740557,1.668791,-33.423324,-0.322013,1.992561,5.644118,-10.92511,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,cf4e91e0-b851-11f0-8430-1192ff4de812,119.76081,,,8.43556,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,09:54.9,2025-11-03T10:09:54.9308416+09:00,2025-11-03T01:09:54.9308416Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,86a6a8ab-5a44-47b9-a86f-4b4668536e0f,16.767983,-33.680362,2.822059,1.743893,0.175527,-5.462555,-0.670853,1.578048,0.99628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
23,2025/11/3,10:31.8,4,3,"Irie, Syota",1000422840,Right,KEI_KEI,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,Undefined,1,Bottom,2,2,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,,115.15678,3.030398,-0.96939,2435.858384,30.647455,7:00,1.779103,0.55672,1.802837,-179.4899,-41.1942,-26.8335,0.842345,0.014145,106.49699,-9.873738,-2.869127,0.531079,,,,,,,,,,,,13.0042,-21.7919,-0.531252,15.24,1.841059,0.646235,-31.696728,1.032923,1.708548,5.323806,-12.669781,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,e54f8120-b851-11f0-8430-1192ff4de812,114.22036,,,8.65979,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,10:31.8,2025-11-03T10:10:31.8261760+09:00,2025-11-03T01:10:31.8261760Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,c549c2a8-f0aa-42c2-9e75-926bbed8bfa7,16.638896,-31.930824,2.661903,1.783391,1.590031,-6.33489,-0.558017,0.571108,0.854274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
24,2025/11/3,11:07.3,4,4,"Irie, Syota",1000422840,Right,KEI_KEI,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,Undefined,1,Bottom,2,2,1,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,140.56795,-2.258518,-4.437237,2155.748686,208.922752,1:00,1.758266,0.641371,1.993963,-48.1058,42.7,22.0489,0.643642,-0.380997,129.15644,-5.864296,-2.867058,0.43034,,,,,,,,,,,,-14.5074,24.7765,-0.548634,15.24,1.707897,2.894526,-38.592196,-1.676259,-2.840136,7.511911,-4.956123,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,fa6b1970-b851-11f0-8430-1192ff4de812,140.95841,,,11.41151,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,11:07.3,2025-11-03T10:11:07.3334784+09:00,2025-11-03T01:11:07.3334784Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,eba8f20c-1d5b-467c-9dcf-3f1bea90faaa,16.445591,-38.826153,3.755956,1.7577,-1.521901,-2.478061,-0.640161,2.982981,-1.420068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
25,2025/11/3,11:29.7,4,5,"Irie, Syota",1000422840,Right,KEI_KEI,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,Undefined,1,Bottom,2,2,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,,141.33102,-2.748367,-4.277567,2214.873216,209.729986,1:00,1.768429,0.581011,1.951879,-43.669,47.8968,25.5072,0.558706,-0.365029,128.11053,-6.060046,-2.46508,0.432137,,,,,,,,,,,,-16.5614,28.0369,-0.488775,15.24,1.70577,2.776305,-38.736913,-1.99491,-3.220211,8.627659,-4.355153,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,07b7f210-b852-11f0-8430-1192ff4de812,140.37219,,,13.22049,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,11:29.7,2025-11-03T10:11:29.6754176+09:00,2025-11-03T01:11:29.6754176Z,,v3,,,,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,a460660b-1144-4339-b02b-726ff4d14a71,16.487132,-39.013691,4.313829,1.767526,-1.855195,-2.177577,-0.579496,2.879611,-1.610105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
26,2025/11/3,13:58.7,1,1,"Makino, Haruto",1000424350,Right,HOS_HOS,"Nobusue, Aita",1000325885,Left,KEI_KEI,Undefined,2,Top,0,0,0,Curveball,Curveball,InPlay,Undefined,GroundBall,Single,0,0,,109.07304,2.456968,-0.493611,2223.450362,60.070457,8:00,1.755429,0.522399,1.778355,-171.8878,-17.4531,-38.249,0.733064,6.60E-05,101.06678,-9.911004,-3.197042,0.561212,114.19419,0.917721,26.324484,1731.007641,,,,13.786368,13.200166,26.601571,0.439382,19.311,-9.4283,-0.507347,15.24,1.804229,0.404187,-30.023637,0.716718,2.278783,4.729922,-10.919233,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,60a301d0-b852-11f0-8430-1192ff4de812,108.08746,0.764234,,8.00626,,,,0.484082,0.751867,-0.000748,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,13:58.7,2025-11-03T10:13:58.7450368+09:00,2025-11-03T01:13:58.7450368Z,GroundBall,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,ca81b8d3-7eec-4968-8454-95eba1d16e3c,16.662785,-30.246952,2.364961,1.758221,1.23225,-5.459617,-0.52389,0.296599,1.139392,277.883199,0.485553,28.382674,-3.267604,,,,,,,0.75317,0.468598,-4.974339,,,,,,,-0.001181,14.078046,-0.055641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
27,2025/11/3,15:04.2,2,1,"Makino, Haruto",1000424350,Right,HOS_HOS,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,Undefined,2,Top,0,0,0,Cutter,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,126.32899,-1.105303,-3.19535,2078.558752,142.462825,10:45,1.755489,0.555704,1.846572,-91.3164,20.7999,-13.9165,0.529985,-0.485835,118.88985,-7.696133,-4.179773,0.478177,,,,,,,,,,,,5.5141,12.2097,-0.479127,15.24,1.72331,2.000322,-34.794526,-0.997235,0.893891,4.978065,-7.827348,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,879edd90-b852-11f0-8430-1192ff4de812,126.85667,,,7.43914,,,,,,,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,15:04.2,2025-11-03T10:15:04.2301440+09:00,2025-11-03T01:15:04.2301440Z,,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,437104c7-c946-4004-bad3-868fc82fdf40,16.593901,-34.987693,2.489033,1.756114,-0.693506,-3.913674,-0.556074,1.965636,0.446945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
28,2025/11/3,15:22.4,2,2,"Makino, Haruto",1000424350,Right,HOS_HOS,"Ichihashi, Keisuke",1000325864,Right,KEI_KEI,Undefined,2,Top,0,1,0,Fastball,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,135.51912,-0.802967,-2.741739,1896.847982,209.031524,1:00,1.714602,0.589834,2.036343,-67.0185,28.88,14.5731,0.82028,-0.029408,125.72646,-5.7667,-1.697739,0.442243,94.13931,-27.419451,-20.505294,,,,,2.120415,1.956218,-15.161124,0.070048,-9.4398,16.5757,-0.534681,15.24,1.694956,1.728849,-37.343606,-0.741389,-1.74412,6.482429,-6.744074,HOS_HOS,KEI_KEI,JinguStadium,Tokyo Big6,TBIG6,20251103-JinguStadium-1,92714050-b852-11f0-8430-1192ff4de812,137.16455,0.848404,,9.79266,,,,0.514851,0.848404,0.018302,4dda624f-57d2-437c-ac31-b43588822f0f,2025/11/3,15:22.4,2025-11-03T10:15:22.4075264+09:00,2025-11-03T01:15:22.4075264Z,GroundBall,v3,,,,"Tadaishi, Kanta",1000424355,Right,HOS_HOS,9b4d0095-4a64-47a7-8ee9-ab7b2b5507b1,16.404008,-37.545121,3.241214,1.714744,-0.531741,-3.372037,-0.589268,1.783067,-0.87206,180,0.513431,21.867383,,,,,,,,0.849191,-12.111801,,,,,,,,0.018833,-8.178183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
